order_id,order_date,ship_date,customer_name,country,city,state,category,product_name,sales,quantity,profit,year,month
CA-2011-116785,26-04-2011,30-04-2011,Marc Harrigan,United States,Los Angeles,California,Art,Newell 347,21.4,5,6.206,2011,4
CA-2011-116785,26-04-2011,30-04-2011,Marc Harrigan,United States,Los Angeles,California,Labels,Avery 495,12.6,2,5.796,2011,4
CA-2014-137414,03-10-2014,07-10-2014,Chad McGuire,United States,San Francisco,California,Furnishings,Dax Clear Box Frame,17.46,2,5.9364,2014,10
CA-2014-137414,03-10-2014,07-10-2014,Chad McGuire,United States,San Francisco,California,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11,32.3015,2014,10
CA-2013-143476,12-09-2013,14-09-2013,Linda Cazamias,United States,Phoenix,Arizona,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,2,0.91,2013,9
CA-2013-143476,12-09-2013,14-09-2013,Linda Cazamias,United States,Phoenix,Arizona,Paper,Xerox 1976,20.736,4,7.2576,2013,9
CA-2013-143476,12-09-2013,14-09-2013,Linda Cazamias,United States,Phoenix,Arizona,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568,2,2.99,2013,9
US-2013-119046,03-06-2013,07-06-2013,Edward Hooks,United States,Seattle,Washington,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,13.8828,2013,6
US-2013-119046,03-06-2013,07-06-2013,Edward Hooks,United States,Seattle,Washington,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648,12,18.7224,2013,6
US-2013-119046,03-06-2013,07-06-2013,Edward Hooks,United States,Seattle,Washington,Binders,Acco Translucent Poly Ring Binders,11.232,3,3.9312,2013,6
CA-2014-154949,16-10-2014,20-10-2014,Marc Crier,United States,Camarillo,California,Labels,Avery 478,14.73,3,7.2177,2014,10
CA-2012-150770,03-05-2012,06-05-2012,Lena Cacioppo,United States,San Francisco,California,Art,Newell 317,8.82,3,2.5578,2012,5
CA-2012-150770,03-05-2012,06-05-2012,Lena Cacioppo,United States,San Francisco,California,Binders,Ibico Recycled Linen-Style Covers,62.496,2,21.8736,2012,5
CA-2012-150770,03-05-2012,06-05-2012,Lena Cacioppo,United States,San Francisco,California,Accessories,LogitechÂ Gaming G510s - Keyboard,339.96,4,122.3856,2012,5
CA-2012-150770,03-05-2012,06-05-2012,Lena Cacioppo,United States,San Francisco,California,Binders,GBC Linen Binding Covers,49.568,2,17.3488,2012,5
CA-2013-109953,15-07-2013,19-07-2013,Raymond Buch,United States,San Francisco,California,Phones,Panasonic Kx-TS550,110.376,3,12.4173,2013,7
CA-2013-109953,15-07-2013,19-07-2013,Raymond Buch,United States,San Francisco,California,Appliances,Holmes 99% HEPA Air Purifier,151.62,7,50.0346,2013,7
CA-2013-109953,15-07-2013,19-07-2013,Raymond Buch,United States,San Francisco,California,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,4,10.164,2013,7
CA-2011-157546,20-07-2011,22-07-2011,Roger Demir,United States,San Francisco,California,Binders,Clear Mylar Reinforcing Strips,89.712,6,30.2778,2011,7
CA-2011-157546,20-07-2011,22-07-2011,Roger Demir,United States,San Francisco,California,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,10.7301,2011,7
CA-2011-138737,07-12-2011,10-12-2011,Frank Preis,United States,Los Angeles,California,Art,Newell 32,8.64,3,2.4192,2011,12
CA-2013-101651,25-12-2013,31-12-2013,Sean Christensen,United States,San Jose,California,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,7,18.4632,2013,12
CA-2013-101651,25-12-2013,31-12-2013,Sean Christensen,United States,San Jose,California,Envelopes,Staples,39.76,7,18.6872,2013,12
CA-2014-136651,24-04-2014,26-04-2014,Jay Fein,United States,Pasadena,California,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7,26.544,2014,4
CA-2014-136651,24-04-2014,26-04-2014,Jay Fein,United States,Pasadena,California,Binders,GBC Durable Plastic Covers,92.88,6,30.186,2014,4
CA-2014-136651,24-04-2014,26-04-2014,Jay Fein,United States,Pasadena,California,Furnishings,Eldon 500 Class Desk Accessories,24.14,2,7.9662,2014,4
US-2014-151127,23-05-2014,26-05-2014,Rob Lucas,United States,Los Angeles,California,Art,SANFORD Major Accent Highlighters,49.56,7,18.8328,2014,5
CA-2014-145807,10-02-2014,14-02-2014,Sarah Bern,United States,Los Angeles,California,Storage,Sensible Storage WireTech Storage Systems,354.9,5,17.745,2014,2
CA-2012-158491,04-06-2012,09-06-2012,Becky Pak,United States,Los Angeles,California,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98,2,35.994,2012,6
CA-2012-158491,04-06-2012,09-06-2012,Becky Pak,United States,Los Angeles,California,Accessories,LogitechÂ Z-906 Speaker sys - home theater - 5.1-CH,989.97,3,395.988,2012,6
CA-2014-137001,11-06-2014,14-06-2014,George Zrebassa,United States,Thousand Oaks,California,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7,7,4.116,2014,6
CA-2013-123337,17-09-2013,23-09-2013,Keith Dawkins,United States,San Jose,California,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666,2,-12.8784,2013,9
CA-2013-123337,17-09-2013,23-09-2013,Keith Dawkins,United States,San Jose,California,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,4.5448,2013,9
CA-2012-144519,13-11-2012,17-11-2012,Arthur Wiediger,United States,Helena,Montana,Phones,Panasonic KX TS3282W Corded phone,339.96,5,42.495,2012,11
CA-2012-144519,13-11-2012,17-11-2012,Arthur Wiediger,United States,Helena,Montana,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,7,21.7532,2012,11
CA-2013-157217,20-07-2013,22-07-2013,Tracy Collins,United States,San Francisco,California,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,2,4.498,2013,7
CA-2013-157217,20-07-2013,22-07-2013,Tracy Collins,United States,San Francisco,California,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,132.5898,2013,7
CA-2013-108224,15-05-2013,15-05-2013,Tiffany House,United States,Yuma,Arizona,Accessories,ImationÂ 16GB Mini TravelDrive USB 2.0Â Flash Drive,185.528,7,48.7011,2013,5
CA-2014-159282,17-10-2014,22-10-2014,Gary Hansen,United States,Yuma,Arizona,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.985,5,-479.988,2014,10
CA-2014-151183,15-10-2014,20-10-2014,Berenike Kampe,United States,San Francisco,California,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36,4,15.2988,2014,10
CA-2013-153661,30-01-2013,31-01-2013,Steven Cartwright,United States,San Francisco,California,Storage,"File Shuttle II and Handi-File, Black",305.01,9,76.2525,2013,1
CA-2013-153661,30-01-2013,31-01-2013,Steven Cartwright,United States,San Francisco,California,Binders,GBC Wire Binding Strips,50.784,2,17.7744,2013,1
CA-2013-153661,30-01-2013,31-01-2013,Steven Cartwright,United States,San Francisco,California,Labels,Avery 512,26.01,9,12.2247,2013,1
CA-2013-113656,23-01-2013,29-01-2013,Christy Brittain,United States,Los Angeles,California,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99,7,21.5964,2013,1
CA-2012-148964,26-05-2012,31-05-2012,Ruben Dartt,United States,Bellevue,Washington,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,1,7.8936,2012,5
CA-2013-144092,06-11-2013,08-11-2013,Logan Haushalter,United States,San Jose,California,Accessories,KeyTronicÂ E03601U1 -Â KeyboardÂ - Beige,72,4,12.96,2013,11
CA-2013-144092,06-11-2013,08-11-2013,Logan Haushalter,United States,San Jose,California,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,9.9652,2013,11
CA-2013-144092,06-11-2013,08-11-2013,Logan Haushalter,United States,San Jose,California,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3,77.4837,2013,11
CA-2014-158120,18-11-2014,22-11-2014,Katharine Harms,United States,Hillsboro,Oregon,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.608,3,6.6177,2014,11
CA-2014-158120,18-11-2014,22-11-2014,Katharine Harms,United States,Hillsboro,Oregon,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,7,-3.465,2014,11
US-2014-128447,11-11-2014,18-11-2014,Michael Chen,United States,Pasco,Washington,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,5,112.224,2014,11
US-2014-128447,11-11-2014,18-11-2014,Michael Chen,United States,Pasco,Washington,Binders,GBC VeloBinder Manual Binding System,28.792,1,10.0772,2014,11
US-2011-131275,18-03-2011,24-03-2011,Sample Company A,United States,Burbank,California,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111,2,14.43,2011,3
US-2011-131275,18-03-2011,24-03-2011,Sample Company A,United States,Burbank,California,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.968,4,415.9896,2011,3
US-2011-131275,18-03-2011,24-03-2011,Sample Company A,United States,Burbank,California,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19,7,334.1142,2011,3
CA-2014-165155,22-09-2014,24-09-2014,Brendan Murry,United States,Los Angeles,California,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,3.8775,2014,9
CA-2014-141138,11-11-2014,17-11-2014,Gary Hwang,United States,Modesto,California,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,43.5981,2014,11
CA-2014-154102,07-02-2014,14-02-2014,Skye Norling,United States,San Francisco,California,Paper,Xerox 1947,29.9,5,13.455,2014,2
CA-2013-114748,10-10-2013,15-10-2013,Maria Zettner,United States,Phoenix,Arizona,Art,Newell 310,1.408,1,0.1584,2013,10
CA-2013-114748,10-10-2013,15-10-2013,Maria Zettner,United States,Phoenix,Arizona,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.568,2,0,2013,10
CA-2013-163594,13-04-2013,15-04-2013,Jason Fortune-,United States,Los Angeles,California,Paper,Xerox 206,19.44,3,9.3312,2013,4
CA-2013-163594,13-04-2013,15-04-2013,Jason Fortune-,United States,Los Angeles,California,Chairs,"Global Geo Office Task Chair, Gray",194.352,3,-36.441,2013,4
CA-2013-163594,13-04-2013,15-04-2013,Jason Fortune-,United States,Los Angeles,California,Binders,Aluminum Screw Posts,36.624,3,13.734,2013,4
US-2014-123862,08-01-2014,10-01-2014,Jamie Frazer,United States,Long Beach,California,Storage,Eldon Fold 'N Roll Cart System,153.78,11,44.5962,2014,1
US-2014-123862,08-01-2014,10-01-2014,Jamie Frazer,United States,Long Beach,California,Storage,Tennsco Commercial Shelving,61.02,3,0.6102,2014,1
US-2014-123862,08-01-2014,10-01-2014,Jamie Frazer,United States,Long Beach,California,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,110.11,7,31.9319,2014,1
US-2014-123862,08-01-2014,10-01-2014,Jamie Frazer,United States,Long Beach,California,Fasteners,Staples,7.89,1,3.5505,2014,1
CA-2014-100580,14-08-2014,21-08-2014,Michael Kennedy,United States,San Diego,California,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.024,3,11.7078,2014,8
CA-2011-132787,19-09-2011,23-09-2011,Mike Caudle,United States,Seattle,Washington,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,24.9804,2011,9
CA-2014-147844,03-05-2014,07-05-2014,Dorothy Dickinson,United States,Los Angeles,California,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,7.065,2014,5
CA-2014-147844,03-05-2014,07-05-2014,Dorothy Dickinson,United States,Los Angeles,California,Art,Newell 34,59.52,3,15.4752,2014,5
CA-2014-147844,03-05-2014,07-05-2014,Dorothy Dickinson,United States,Los Angeles,California,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16Â” x 11Â”",34.4,5,15.824,2014,5
CA-2013-110009,09-09-2013,14-09-2013,Toby Ritter,United States,Seattle,Washington,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,14.6642,2013,9
CA-2013-110009,09-09-2013,14-09-2013,Toby Ritter,United States,Seattle,Washington,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,14.2002,2013,9
CA-2012-100146,14-05-2012,19-05-2012,Claudia Bergmann,United States,Camarillo,California,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.9575,5,41.9965,2012,5
CA-2012-100146,14-05-2012,19-05-2012,Claudia Bergmann,United States,Camarillo,California,Furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91,3,34.4148,2012,5
CA-2012-100146,14-05-2012,19-05-2012,Claudia Bergmann,United States,Camarillo,California,Chairs,Novimex Fabric Task Chair,97.568,2,-6.098,2012,5
CA-2012-100146,14-05-2012,19-05-2012,Claudia Bergmann,United States,Camarillo,California,Chairs,"Global Leather and Oak Executive Chair, Black",722.352,3,81.2646,2012,5
CA-2013-129728,31-05-2013,07-06-2013,Jason Gross,United States,Los Angeles,California,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8,11.7488,2013,5
CA-2014-121125,31-05-2014,04-06-2014,Michael Granlund,United States,Tigard,Oregon,Phones,LG G3,156.792,1,17.6391,2014,5
CA-2014-121125,31-05-2014,04-06-2014,Michael Granlund,United States,Tigard,Oregon,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,-3.094,2014,5
CA-2014-121125,31-05-2014,04-06-2014,Michael Granlund,United States,Tigard,Oregon,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,1,-0.3398,2014,5
CA-2011-161249,09-08-2011,13-08-2011,Roger Demir,United States,Phoenix,Arizona,Fasteners,"Super Bands, 12/Pack",4.464,3,-0.9486,2011,8
CA-2011-161249,09-08-2011,13-08-2011,Roger Demir,United States,Phoenix,Arizona,Binders,Avery Hole Reinforcements,9.345,5,-6.5415,2011,8
CA-2012-148180,26-07-2012,31-07-2012,Bart Pistole,United States,Oxnard,California,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,3,3.0861,2012,7
CA-2012-148180,26-07-2012,31-07-2012,Bart Pistole,United States,Oxnard,California,Binders,Tuff Stuff Recycled Round Ring Binders,23.136,6,8.3868,2012,7
CA-2012-148180,26-07-2012,31-07-2012,Bart Pistole,United States,Oxnard,California,Art,Newell 334,99.2,5,25.792,2012,7
CA-2011-165568,16-02-2011,20-02-2011,Barry FranzÃ¶sisch,United States,Seattle,Washington,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,7.209,2011,2
CA-2012-145457,24-03-2012,27-03-2012,Cathy Prescott,United States,Covington,Washington,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9,5,13.132,2012,3
US-2014-163657,03-09-2014,07-09-2014,Janet Lee,United States,Los Angeles,California,Binders,Acco Translucent Poly Ring Binders,18.72,5,6.552,2014,9
US-2014-163657,03-09-2014,07-09-2014,Janet Lee,United States,Los Angeles,California,Tables,Hon 2111 Invitation Series Straight Table,236.528,2,-2.9566,2014,9
CA-2012-120446,16-11-2012,18-11-2012,John Grady,United States,San Diego,California,Labels,Avery 51,18.9,3,8.694,2012,11
US-2012-136987,11-04-2012,14-04-2012,Andy Reiter,United States,Los Angeles,California,Copiers,Canon PC-428 Personal Copier,639.968,4,215.9892,2012,4
US-2012-136987,11-04-2012,14-04-2012,Andy Reiter,United States,Los Angeles,California,Paper,Staples,52.76,2,24.2696,2012,4
CA-2012-138485,27-02-2012,01-03-2012,Nora Paige,United States,Seattle,Washington,Accessories,Microsoft Natural Keyboard Elite,538.92,9,80.838,2012,2
CA-2013-103709,09-09-2013,16-09-2013,Liz Preis,United States,Visalia,California,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,3.72,2013,9
CA-2013-103709,09-09-2013,16-09-2013,Liz Preis,United States,Visalia,California,Paper,Xerox 1900,34.24,8,15.408,2013,9
CA-2013-103709,09-09-2013,16-09-2013,Liz Preis,United States,Visalia,California,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,65.435,2013,9
CA-2013-138282,20-05-2013,24-05-2013,Anna HÃ¤berlin,United States,Los Angeles,California,Appliances,Staples,87.84,8,23.7168,2013,5
CA-2014-148985,12-11-2014,16-11-2014,Thomas Brumley,United States,Los Angeles,California,Furnishings,Dax Clear Box Frame,34.92,4,11.8728,2014,11
CA-2013-139997,02-07-2013,04-07-2013,Eugene Moren,United States,Lehi,Utah,Copiers,Hewlett Packard 310 Color Digital Copier,1499.95,5,449.985,2013,7
CA-2013-124583,02-09-2013,04-09-2013,Laurel Beltran,United States,Huntington Beach,California,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,1,5.751,2013,9
CA-2014-157196,06-11-2014,10-11-2014,Anna Andreadi,United States,San Diego,California,Paper,Xerox 1996,12.96,2,6.2208,2014,11
CA-2012-108672,10-09-2012,16-09-2012,Frank Atkinson,United States,Los Angeles,California,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",106.68,6,33.0708,2012,9
CA-2014-121048,15-07-2014,19-07-2014,Toby Carlisle,United States,Westminster,California,Binders,Acco Suede Grain Vinyl Round Ring Binder,4.448,2,1.4456,2014,7
CA-2014-121048,15-07-2014,19-07-2014,Toby Carlisle,United States,Westminster,California,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,49.8042,2014,7
CA-2014-121048,15-07-2014,19-07-2014,Toby Carlisle,United States,Westminster,California,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,2.3312,2014,7
CA-2014-121048,15-07-2014,19-07-2014,Toby Carlisle,United States,Westminster,California,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.92,4,20.8568,2014,7
CA-2014-121048,15-07-2014,19-07-2014,Toby Carlisle,United States,Westminster,California,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",18.84,3,7.9128,2014,7
CA-2014-121048,15-07-2014,19-07-2014,Toby Carlisle,United States,Westminster,California,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97,3,19.7358,2014,7
CA-2014-121048,15-07-2014,19-07-2014,Toby Carlisle,United States,Westminster,California,Phones,GE 30524EE4,470.376,3,52.9173,2014,7
US-2014-120117,31-03-2014,31-03-2014,Tom Boeckenhauer,United States,Los Angeles,California,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2,2.0672,2014,3
US-2014-120117,31-03-2014,31-03-2014,Tom Boeckenhauer,United States,Los Angeles,California,Phones,AT&T CL83451 4-Handset Telephone,164.792,1,18.5391,2014,3
CA-2011-115889,02-11-2011,06-11-2011,Shahid Hopkins,United States,San Francisco,California,Phones,AT&T CL82213,46.384,2,5.2182,2011,11
CA-2011-115889,02-11-2011,06-11-2011,Shahid Hopkins,United States,San Francisco,California,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,105.2468,2011,11
CA-2011-125731,10-09-2011,16-09-2011,Clay Ludtke,United States,Gresham,Oregon,Envelopes,Peel & Seel Envelopes,21.728,7,7.6048,2011,9
CA-2011-125731,10-09-2011,16-09-2011,Clay Ludtke,United States,Gresham,Oregon,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,148.704,2011,9
US-2014-106145,27-09-2014,27-09-2014,Ruben Ausman,United States,San Francisco,California,Envelopes,Staples,71.88,6,33.0648,2014,9
US-2014-106145,27-09-2014,27-09-2014,Ruben Ausman,United States,San Francisco,California,Furnishings,Stackable Trays,9.24,3,2.9568,2014,9
US-2014-106145,27-09-2014,27-09-2014,Ruben Ausman,United States,San Francisco,California,Paper,Xerox 1895,35.88,6,16.146,2014,9
US-2014-106145,27-09-2014,27-09-2014,Ruben Ausman,United States,San Francisco,California,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,5.538,2014,9
US-2014-106145,27-09-2014,27-09-2014,Ruben Ausman,United States,San Francisco,California,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,3,314.2719,2014,9
CA-2013-107146,18-06-2013,20-06-2013,Lena Creighton,United States,Longmont,Colorado,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352,3,-13.3176,2013,6
CA-2013-107146,18-06-2013,20-06-2013,Lena Creighton,United States,Longmont,Colorado,Chairs,"Global Manager's Adjustable Task Chair, Storm",483.136,4,54.3528,2013,6
US-2014-160143,01-04-2014,08-04-2014,Henry Goldwyn,United States,Los Angeles,California,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,8.019,2014,4
CA-2013-106460,19-02-2013,22-02-2013,Greg Tran,United States,San Francisco,California,Paper,Xerox 1880,70.88,2,33.3136,2013,2
US-2014-112347,03-12-2014,07-12-2014,Bill Stewart,United States,Denver,Colorado,Storage,Letter Size Cart,114.288,1,12.8574,2014,12
US-2014-112347,03-12-2014,07-12-2014,Bill Stewart,United States,Denver,Colorado,Binders,Aluminum Screw Posts,36.624,8,-24.416,2014,12
US-2014-112347,03-12-2014,07-12-2014,Bill Stewart,United States,Denver,Colorado,Bookcases,Hon 4-Shelf Metal Bookcases,242.352,8,-363.528,2014,12
US-2014-112347,03-12-2014,07-12-2014,Bill Stewart,United States,Denver,Colorado,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616,2,4.9616,2014,12
US-2014-112347,03-12-2014,07-12-2014,Bill Stewart,United States,Denver,Colorado,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",508.704,6,0,2014,12
US-2014-112347,03-12-2014,07-12-2014,Bill Stewart,United States,Denver,Colorado,Phones,Macally Suction Cup Mount,57.36,6,-14.34,2014,12
US-2014-112347,03-12-2014,07-12-2014,Bill Stewart,United States,Denver,Colorado,Chairs,Hon GuestStacker Chair,906.68,5,68.001,2014,12
CA-2014-157672,06-10-2014,08-10-2014,Ross Baird,United States,Denver,Colorado,Accessories,LogitechÂ MX Performance Wireless Mouse,63.824,2,13.5626,2014,10
US-2013-166660,30-01-2013,01-02-2013,Tim Brockman,United States,Seattle,Washington,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,-59.8356,2013,1
US-2013-166660,30-01-2013,01-02-2013,Tim Brockman,United States,Seattle,Washington,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58,1,7.7728,2013,1
CA-2011-133830,05-12-2011,10-12-2011,Rob Lucas,United States,Los Angeles,California,Art,Prang Colored Pencils,26.46,9,11.907,2011,12
CA-2011-133830,05-12-2011,10-12-2011,Rob Lucas,United States,Los Angeles,California,Paper,Xerox 1933,49.12,4,23.0864,2011,12
CA-2011-133830,05-12-2011,10-12-2011,Rob Lucas,United States,Los Angeles,California,Fasteners,Advantus Plastic Paper Clips,15,3,7.2,2011,12
CA-2012-129532,08-12-2012,12-12-2012,Yana Sorensen,United States,Los Angeles,California,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",221.96,2,4.4392,2012,12
CA-2012-129532,08-12-2012,12-12-2012,Yana Sorensen,United States,Los Angeles,California,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,236,4,40.12,2012,12
CA-2011-134726,02-11-2011,07-11-2011,Steven Ward,United States,Seattle,Washington,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2,15.0984,2011,11
CA-2011-134726,02-11-2011,07-11-2011,Steven Ward,United States,Seattle,Washington,Phones,Samsung Rugby III,52.792,1,4.6193,2011,11
CA-2014-122945,17-11-2014,23-11-2014,Mick Brown,United States,Roseville,California,Furnishings,DAX Cubicle Frames - 8x10,17.31,3,5.193,2014,11
CA-2012-164567,15-06-2012,19-06-2012,Grace Kelly,United States,Los Angeles,California,Phones,Jabra SPEAK 410,225.576,3,22.5576,2012,6
CA-2011-131947,17-09-2011,22-09-2011,Joseph Airdo,United States,Springfield,Oregon,Art,Newell 313,5.248,2,0.4592,2011,9
CA-2011-131947,17-09-2011,22-09-2011,Joseph Airdo,United States,Springfield,Oregon,Art,Boston 16701 Slimline Battery Pencil Sharpener,38.256,3,4.782,2011,9
CA-2011-131947,17-09-2011,22-09-2011,Joseph Airdo,United States,Springfield,Oregon,Paper,Riverleaf Stik-Withit Designer Note Cubes,40.24,5,13.078,2011,9
CA-2011-131947,17-09-2011,22-09-2011,Joseph Airdo,United States,Springfield,Oregon,Machines,Plantronics Single Ear Headset,29.925,5,-21.945,2011,9
CA-2011-131947,17-09-2011,22-09-2011,Joseph Airdo,United States,Springfield,Oregon,Paper,Xerox 1960,148.704,6,46.47,2011,9
CA-2011-131947,17-09-2011,22-09-2011,Joseph Airdo,United States,Springfield,Oregon,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92,10,16.776,2011,9
CA-2014-163209,04-05-2014,08-05-2014,Mike Kennedy,United States,San Francisco,California,Paper,Xerox 2,25.92,4,12.4416,2014,5
CA-2014-163209,04-05-2014,08-05-2014,Mike Kennedy,United States,San Francisco,California,Art,Newell 350,22.96,7,6.6584,2014,5
CA-2011-133354,23-02-2011,25-02-2011,Sue Ann Reed,United States,Moreno Valley,California,Paper,Xerox 220,19.44,3,9.3312,2011,2
CA-2014-151225,28-10-2014,30-10-2014,Jim Mitchum,United States,Los Angeles,California,Tables,Chromcraft Rectangular Conference Tables,189.576,1,9.4788,2014,10
CA-2014-151225,28-10-2014,30-10-2014,Jim Mitchum,United States,Los Angeles,California,Phones,Griffin GC17055 Auxiliary Audio Cable,71.96,5,7.196,2014,10
US-2011-144078,25-11-2011,29-11-2011,Richard Bierner,United States,Los Angeles,California,Phones,Logitech Mobile Speakerphone P710e -Â speaker phone,539.92,5,47.243,2011,11
US-2011-144078,25-11-2011,29-11-2011,Richard Bierner,United States,Los Angeles,California,Chairs,Hon GuestStacker Chair,725.344,4,54.4008,2011,11
US-2011-144078,25-11-2011,29-11-2011,Richard Bierner,United States,Los Angeles,California,Art,Staples,7.44,3,2.604,2011,11
US-2012-159499,21-11-2012,23-11-2012,Eudokia Martin,United States,Phoenix,Arizona,Appliances,Fellowes Command Center 5-outlet power strip,325.632,6,28.4928,2012,11
US-2012-159499,21-11-2012,23-11-2012,Eudokia Martin,United States,Phoenix,Arizona,Accessories,Belkin Standard 104 key USB Keyboard,23.344,2,-1.459,2012,11
US-2012-159499,21-11-2012,23-11-2012,Eudokia Martin,United States,Phoenix,Arizona,Labels,Avery 506,16.52,5,5.369,2012,11
US-2013-157490,07-10-2013,08-10-2013,Laurel Beltran,United States,Pueblo,Colorado,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,6,-938.28,2013,10
US-2013-157490,07-10-2013,08-10-2013,Laurel Beltran,United States,Pueblo,Colorado,Binders,Recycled Easel Ring Binders,17.904,4,-14.92,2013,10
US-2013-157490,07-10-2013,08-10-2013,Laurel Beltran,United States,Pueblo,Colorado,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.976,4,-9.1816,2013,10
US-2013-157490,07-10-2013,08-10-2013,Laurel Beltran,United States,Pueblo,Colorado,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,5,0.8495,2013,10
